"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","Distribution package name","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Unresolving triage vectors","Note type","Note reason","Vulnerability URL","Missing exploit mitigations","BDSA","Version override type","Exploit availability date","Fix date","Worker version","Frontend version","CVE database version","BDSA database version","Component database version","Vulnerabilities updated","Native fingerprint version","Code similarity fingerprint version","Java fingerprint version","Maven fingerprint version","Dotnet fingerprint version","Cocoapods fingerprint version","Golang fingerprint version","Python fingerprint version","Distro-packages fingerprint version"
"spring-security-web","6.4.3","6.5.2","CVE-2023-34042","Historical match","0.7","2023-09-19T11:09:38Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","3.6","","AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-34042","","BDSA-2023-2481","","","2023-09-14","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2025-41232","Exact match","0.0","2025-05-21T14:02:57Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","7.9","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2025-41232","","BDSA-2025-4341","","","2025-05-19","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2024-38821","Historical match","0.0","2024-10-23T16:34:31Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","7.1","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-38821","","BDSA-2024-7762","","","2024-10-21","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2024-22257","Historical match","0.0","2024-03-19T13:08:31Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","7.1","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-22257","","BDSA-2024-0647","","","2024-03-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2025-22228","Exact match","0.0","2025-03-20T16:17:38Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","6.4","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2025-22228","","BDSA-2025-2271","","","2025-03-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2024-22234","Historical match","0.0","2024-02-19T15:00:45Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","6.4","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-22234","","BDSA-2024-0365","","","2024-02-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2024-38810","Historical match","0.0","2024-08-20T14:43:18Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","5.7","","AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-38810","","BDSA-2024-5564","","","2024-08-19","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2023-45669","Historical match","0.0","2023-10-16T19:15:11Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","5.3","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-45669","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","","Historical match","0.0","2025-01-10T12:09:26Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","5.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","","","BDSA-2020-4900","","","2020-12-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2025-22234","Historical match","0.0","2025-04-23T17:29:13Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2025-22234","","BDSA-2025-3483","","","2025-04-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2025-22223","Exact match","0.0","2025-03-20T15:46:21Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2025-22223","","BDSA-2025-2270","","","2025-03-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-security-web","6.4.3","6.5.2","CVE-2024-38827","Historical match","0.0","2024-11-20T15:41:19Z","2025-02-18T17:11:18Z","web","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-security-web-6.4.3.jar:org/springframework/security/web","7e0887e8fccda083d8bb4abb58997909480ea4a0","4.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-38827","","BDSA-2024-8942","","","2024-11-15","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-web","6.2.3","6.2.0","CVE-2018-11040","Historical match","4.3","2018-06-25T15:29:00Z","2025-02-13T12:41:54Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-web-6.2.3.jar:org/springframework","662ac5ee41af27d183f97032b2fec2b652d379f5","7.5","AV:N/AC:M/Au:N:/C:P/I:N/A:N","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-11040","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-web","6.2.3","6.2.0","CVE-2018-11039","Historical match","4.3","2018-06-25T15:29:00Z","2025-02-13T12:41:54Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-web-6.2.3.jar:org/springframework","662ac5ee41af27d183f97032b2fec2b652d379f5","5.9","AV:N/AC:M/Au:N:/C:P/I:N/A:N","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-11039","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-webmvc","6.2.3","6.2.0","CVE-2018-11040","Historical match","4.3","2018-06-25T15:29:00Z","2025-02-13T12:42:06Z","servlet","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-webmvc-6.2.3.jar:org/springframework/web/servlet","485f6e351bba471fc8f841f39eaf6488896369ff","7.5","AV:N/AC:M/Au:N:/C:P/I:N/A:N","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-11040","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-webmvc","6.2.3","6.2.0","CVE-2018-1271","Historical match","4.3","2018-04-06T13:29:00Z","2025-02-13T12:42:06Z","servlet","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-webmvc-6.2.3.jar:org/springframework/web/servlet","485f6e351bba471fc8f841f39eaf6488896369ff","5.9","AV:N/AC:M/Au:N:/C:P/I:N/A:N","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-1271","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-webmvc","6.2.3","6.2.0","CVE-2018-11039","Historical match","4.3","2018-06-25T15:29:00Z","2025-02-13T12:42:06Z","servlet","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-webmvc-6.2.3.jar:org/springframework/web/servlet","485f6e351bba471fc8f841f39eaf6488896369ff","5.9","AV:N/AC:M/Au:N:/C:P/I:N/A:N","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-11039","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring-webmvc","6.2.3","6.2.0","CVE-2013-6430","Historical match","3.5","2020-01-10T14:15:10Z","2025-02-13T12:42:06Z","servlet","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-webmvc-6.2.3.jar:org/springframework/web/servlet","485f6e351bba471fc8f841f39eaf6488896369ff","5.4","AV:N/AC:M/Au:S:/C:N/I:P/A:N","AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-6430","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2010-1622","Historical match","6.9","2017-03-23T14:34:14Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.2","","AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:H/A:L/E:F/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2010-1622","","BDSA-2010-0001","","2010-06-18","2010-06-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2015-5211","Historical match","6.9","2018-11-19T16:09:36Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","7.5","","AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2015-5211","","BDSA-2015-0743","","","2015-10-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2016-9878","Historical match","6.3","2017-03-24T09:41:08Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.1","","AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-9878","","BDSA-2016-0002","","","2016-12-21","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2022-22965","Historical match","6.2","2022-03-31T12:31:22Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","9.1","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-22965","","BDSA-2022-0858","","2022-03-30","2022-03-31","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2016-1000027","Historical match","6.0","2020-01-03T15:27:54Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","7.3","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2016-1000027","","BDSA-2016-1700","","2021-02-01","2021-09-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2018-1270","Historical match","5.9","2018-04-09T11:51:30Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.8","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-1270","","BDSA-2018-0994","","2018-05-29","2018-04-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2011-2730","Historical match","5.9","2017-03-30T13:33:24Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","7.5","","AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:L/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2011-2730","","BDSA-2008-0003","","2008-11-18","2011-08-24","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2018-15801","Historical match","5.8","2018-12-19T22:29:00Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","7.4","AV:N/AC:M/Au:N:/C:P/I:P/A:N","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-15801","","","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2014-0054","Historical match","5.5","2017-03-23T12:20:56Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.7","","AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2014-0054","","BDSA-2014-0002","","","2014-06-19","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2013-6429","Historical match","5.5","2018-11-22T15:26:56Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.7","","AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2013-6429","","BDSA-2014-0108","","","2014-06-19","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2020-5398","Historical match","5.5","2020-01-22T09:48:40Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-5398","","BDSA-2020-0069","","","2019-12-26","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2018-1275","Historical match","5.5","2018-04-10T12:42:15Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-1275","","BDSA-2018-1042","","","2018-04-09","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2018-1258","Historical match","5.5","2018-05-10T14:03:07Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-1258","","BDSA-2018-1438","","","2018-05-08","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"spring_framework","6.2.3","6.2.0","CVE-2011-2894","Historical match","5.3","2018-11-21T14:00:57Z","2020-06-18T11:43:28Z","springframework","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/spring-core-6.2.3.jar:org/springframework","13ec11e345b915d7ceea37446f1b1eefdcaad62c","8.8","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2011-2894","","BDSA-2011-0022","","2013-12-16","2011-08-29","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
